Country,State/Province,City,Business Name,Phone,Address,Contact Name,Qty of 7ft Tables,Qty of 8ft Tables,Qty of 9ft Tables,Latitude,Longitude,Geocode Success
USA,TX,San Angelo,Giz & Hum's Billiard and Brews,325-245-6738,"1425 W. Beauregard San Angelo, TX 76901",,9,,1,31.4553737,-100.4556756,TRUE
USA,TX,San Antonio,Coach's Corner Bar,210-859-0738 cell,"2403 Vance Jackson San Antonio, TX 78213",,4,,,29.4950096,-98.5353256,TRUE
USA,TX,San Antonio,Bananas's Billiards,210-313-7901,"2003 San Pedro Ave. San Antonio, TX 78212",,8,,2,29.4531204,-98.4998125,TRUE
USA,TX,San Antonio,Lucky Monkey Sportsbar & Lounge,210-645-6655,"8122 Marbach Rd. Ste. 106 San Antonio, TX 78227",,,,,29.4172919,-98.6477265,TRUE
USA,TX,San Antonio,Club Movida,210-823-9370,"306 East Mitchell San Antonio, TX 78210",,,,,29.391647,-98.4884053,TRUE
USA,TX,San Antonio,Fat Racks Sports Bar & Billiards,210-616-2144,"11807 West Avenue San Antonio, TX 78216",,,7,,29.5494833,-98.5069191,TRUE
USA,TX,San Antonio,The Brown Recluse,210-957-1061,"3333 West Avenue Suite #12 San Antonio, TX 78213",,,,,29.4923312,-98.5266672,TRUE
USA,TX,San Antonio,The Hidden Treehouse,210-382-4642,"6215 Royal Ridge San Antonio, TX 78239",,,,,29.5351077,-98.3651326,TRUE
USA,TX,Sherman,VFW Post 2772,903-893-5858,"1707 Baker Rd. Sherman, TX 75090",,8,,,33.6640876,-96.5926375,TRUE
USA,TX,Spring,Big Tyme Billiards,281-288-0800,"100 Cypresswood Drive Suite G Spring, TX 77388",,25,,5,30.0540726,-95.4348297,TRUE
USA,TX,Temple,Charlie's Cuez,254-770-3000,"2315 S. 57th St. Temple, TX 76504",,10,,2,31.082638,-97.380702,TRUE
USA,TX,Temple,Future Cues,254-239-4500(Daniel),"102 South General Bruce Temple, TX 76504",,8,,2,31.101289,-97.3624176,TRUE
USA,TX,Temple,The Green Door on 2nd Street,254-913-0777,"12 South 2nd Street Temple, TX 76501",,,,,31.0959426,-97.3406426,TRUE
USA,TX,Tyler,The Brass Star,903-597-5777,"2616 W Northwest Loop 323 Tyler, TX 75702",,8,,,32.3807707,-95.3302707,TRUE
USA,TX,Waco,Shooter's,254-717-7680,"528 North New Road Waco, TX 76710",,,,,31.5273726,-97.173428,TRUE
USA,TX,Waxahachie,Side Pocket Billiards,972-937-1414,"301 N Elm St. Waxahachie, TX 75165",,4,,4,32.3885789,-96.848815,TRUE
USA,TX,Whitehouse,Huff's Place,903-245-4571,"9985 FM 346 E Whitehouse, TX 75791",Glenn Huff,2,3,2,32.2246954,-95.2473004,TRUE
USA,TX,Whitehouse,Huff's Place,903-245-4571,"9985 FM 346 E Whitehouse, TX 75791",,2,3,2,32.2246954,-95.2473004,TRUE
USA,TX,Wichita Falls,Broad Street Billiards,940-781-8070,"1300 14th Street Wichita Falls, TX 76301",,,,,33.9029519,-98.4935506,TRUE
USA,UT,George,Zero X Billiards,435-275-7709,"145 E 500 S Unit 8 St. George, UT 84770",,,,,37.0999059,-113.5804063,TRUE
USA,UT,Layton,Stockmans Bar,801-540-1824,"80 North Main Street Layton, UT 84041",,,,,41.0614319,-111.966677,TRUE
USA,UT,Murray,Fraternal Order of Eagles #1760,801-266-0896,"10 W 4th Ave. Murray, UT 84107",,,,,40.6653765,-111.8908274,TRUE
USA,UT,Ogden,The Outlaw,801-334-9260,"1254 W 21ooth S Ogden, UT 84401",,6,,,41.2067909,-111.9796948,TRUE
USA,UT,Salt Lake City,Big Willie's,801-463-4996,"1717 S Main St. Salt Lake City, UT 84115",,7,,1,40.7330815,-111.8907206,TRUE
USA,UT,West Haven,The Outlaw Saloon,(801) 334-9260,"1254 W 2100 S St, West Haven, UT",,6,,,41.2297577,-112.0103432,TRUE
USA,VA,Alexandria,Street Lights Billiards Acadamy,571-201-0311,"205 S Whiting St, Alexandria, VA 22304",,,,,38.8123552,-77.1376407,TRUE
USA,VA,Ashburn,Bungalow Billiards,703-786-8664 cell,"44042 Pipeline Plaza Ashburn, VA 20147",,,,,39.0227972,-77.4777707,TRUE
USA,VA,Blacksburg,Bull & Bones Brewhouse,540-953-2855,"1470 S. Main St. Suite 120 Blacksburg, VA 24060",,6,,1,37.2131294,-80.4020766,TRUE
USA,VA,Blacksburg,PK's Bar & Grill,540-552-3278,"432 N Main St. Blacksburg, VA 24060",,4,,,37.2321612,-80.4161777,TRUE
USA,VA,Chesapeake,Longshots Billiard and Darts,757-560-3739 (cell),"1125 S. Military Highway Chesapeake, VA 23320",,,,,36.8075989,-76.2219054,TRUE
USA,VA,Fredricksburg,Hard Times Cafe,703-969-2688,"5099 Jefferson Davis Hwy Ste. D Fredericksburg, VA 22408",,,,,38.2549324,-77.5006266,TRUE
USA,VA,Fredricksburg,Charlie G's,540-270-3250,"314 Jefferson Davis Hwy Fredericksburg, VA 22401",,,,,38.3168599,-77.4720346,TRUE
USA,VA,Front Royal,On Cue Sports and Billiards,937-367-3110,"460 S. Commerce Ave Suite A Front Royal, VA 22630",,,,,38.9116902,-78.1840967,TRUE
USA,VA,Heathsville,KC's Crabs & Cues,804-580-5965,"1058 Harmony Hills Circle Heathsville, VA 22473",,,,,37.8079603,-76.3500338,TRUE
USA,VA,Lynchburg,The Clubhouse Bar and Billiards,434-851-4100,"21174 Timberlake Rd. Lynchburg, VA 24502",,8,,1,37.3322677,-79.2433969,TRUE
USA,VA,Lynchburg,The Clubhouse Bar & Billiards,434-239-7665,"21174 Timberlake Rd. Lynchburg, VA 24502",,,,,37.3322677,-79.2433969,TRUE
USA,VA,Lynchburg,Friendly Cue Billiards,434-239-8166,"20722 Timberlake Road Suite F-Timbrook Square Lynchburg, VA 24502",,,,,37.3379639,-79.2381425,TRUE
USA,VA,Midlothian,Diamond Billiards,804-794-8787,"13184 Midlothian Turnpike Midlothian, VA 23113",,11,,5,37.5044217,-77.6434092,TRUE
USA,VA,Newport News,Long's Billiard Supply,757-599-3661,"9906 Warwick Boulevard Newport News, VA 23601",,,,,37.0278126,-76.4559697,TRUE
USA,VA,Newport News,Peninsula Billiards,757-450-3569,"10820 Warwick Blvd. Newport News, VA 23601",,,,,37.0404575,-76.4682833,TRUE
USA,VA,Newport News,Pockets Billiards,757-591-2162,"10539 Jefferson Ave. Newport News, VA 23601",,,,,37.0481921,-76.4605803,TRUE
USA,VA,Richmond,Fox and Hound,804-560-4600,"11581 Robious Road Richmond, VA 23235",,,,,37.5205478,-77.6103379,TRUE
USA,VA,Roanoke,Wolf Den Billiards,540-537-0175,"4820 Hollins Rd. Roanoke, VA 24019",,,,,37.3225422,-79.9340519,TRUE
USA,VA,Roanoke,Awful Arthur's Seafood Co.,(540) 334-2997,"108 Campbell Ave. Roanoke, VA 24011",,,,,37.2716109,-79.942754,TRUE
USA,VA,Roanoke,Cast Plates and Pints,540-799-7200,"3555D Electric Road Roanoke, VA 24018",,,,,37.225483,-79.9980721,TRUE
USA,VA,Rocky Mount,Guys and Dolls,540-815-3200 (Cell),"110 Oak Street Rocky Mount, VA 24151",,,,,36.9963563,-79.8947148,TRUE
,VA,Salem,Awful Arthur's Seafood Co. 2,(540) 334-2997,"131 East Main Street Salem, VA 24153",,,,,37.2935686,-80.0559153,TRUE
USA,VA,Sterling,First Break Cafe,703-987-9920,"46970 Community Plaza Suite 200 Sterling, VA 20164",,10,,"10
9",39.014933,-77.3781098,TRUE
USA,VA,Suffolk,Inland Reef Bar & Grill,757-471-9471,"1009 McArthur Dr. Suffolk, VA 23434",,,,,36.7412588,-76.5688938,TRUE
USA,VA,Tazewell,Tazewell Moose Lodge,276-988-6667,"179 Hillsboro Dr. North Tazewell, VA 24630",,,,,37.1361303,-81.4928129,TRUE
USA,VA,Virginia Beach,Ched's Bar & Grill,757-495-8311,"4676 Princess Anne Road Unit 390 Virginia Beach, VA 23462",,4,,,36.8124351,-76.1392729,TRUE
USA,VA,Virginia Beach,Inland Reef,757-471-9471,"1949 Lynnhaven Pkwy. Ste. 1588 Virginia Beach, VA 23453",,,,,36.7958849,-76.1187392,TRUE
USA,VA,Virginia Beach,Q-Master Billiards,(757) 499-8900,"5612 Princess Anne Rd. Ste. A, Virginia Beach, VA 23462",,,,,36.838888,-76.1797831,TRUE
USA,VA,Winchester,Blue Fox Billiards Bar & Grill,540-665-2114,"1160 Millwood Pike Winchester, VA 22602",,,,14,39.1580748,-78.1493626,TRUE
USA,VT,Bristol,American Legion #19,(802) 453-2951,"56 Airport Drive Bristol, VT 05443",,,,,44.1338889,-73.0898749,TRUE
USA,VT,Burlington,Three Needs,802-318-0614,"185 Pearl Street Burlington, VT 05401",,,,,44.4802349,-73.2116824,TRUE
USA,VT,Winooski,Monkey House,802-233-5928,"30 Main St. Winooski, VT 05404",,,,,44.4905215,-73.1867766,TRUE
USA,WA,Auburn,15th Street Grill,(253) 737-4326,"Auburn 1525 A St NE, Auburn, WA 98002",,10,,4,47.3220495,-122.2294873,TRUE
USA,WA,Auburn,Performance Grill DBA Good Monkey LLC,206-383-8177 (Cell),"1525 A Street Suite 110 Auburn, WA 98002",,,,,47.3220661,-122.2295129,TRUE
USA,WA,Bellevue,On Da Hill Billiards,(425) 590-9545,"5625 119th Avenue SE Bellevue, WA 98006",,,,,47.5523316,-122.1799743,TRUE
USA,WA,Cusick,Kalispel Casino,509-954-5915,"420 Qlispe River Rd. Cusick, WA 99119",,,,,48.3495219,-117.3030174,TRUE
USA,WA,Everett,White Buffalo Saloon,425-348-5446,"5616 Evergreen Way. Everett, WA 98203",,,,,47.9467593,-122.2160319,TRUE
USA,WA,Everett,Golden Fleece Billiards,(425) 374-3045,"2929 Colby Ave, Everett, WA 98201",,8,,4,47.9783164,-122.208212,TRUE
USA,WA,Federal Way,Scoreboard Pub,253-261-7484 Cell,"1200 S. 324th St. Suite 1 Federal Way, WA 98003",,,,,47.3120367,-122.3175356,TRUE
USA,WA,Fife,Scratch Pizza and Billiards,206-383-8177 Cell,"5129 Pacific Highway East. Fife, WA 98424",,,,,47.2434383,-122.3599686,TRUE
USA,WA,Goldendale,Hotrods Bar & Grill,509-261-1873,"108 West Main Street Goldendale, WA 98620",,,,,45.8219743,-120.8232466,TRUE
USA,WA,Kelso,Tim's Bar & Grill,360-636-2627,"213 Allen Street Kelso, WA 98626",,4,,,46.1449765,-122.9105152,TRUE
USA,WA,Kennewick,Players Sports Bar & Grill,509-586-7187,"118 West Kennewick Avenue Kennewick, WA 99336",,10,,1,46.2089968,-119.1194463,TRUE
USA,WA,Kent,Clubhouse Bar & Grill,206-383-8177 (Cell),"10432 Kent Kangley Rd. Kent, WA 98030",,10,,8,47.372261,-122.1992609,TRUE
USA,WA,Long Beach,Long Beach Tavern,541-401-1353 Cell,"305 Pacific Ave. South Long Beach, WA 98631",,,,,46.3498407,-124.0548558,TRUE
USA,WA,Longview,Silver Star Sports Bar & Grill,(360) 423-8007,"1032 Vandercook Way Longview, WA 98632",,,,,46.1427499,-122.9290989,TRUE
USA,WA,Longview,Shamrock Tavern,(360) 577-7444,"1131 15th Ave Longview, WA 98632",,3,,,46.1349754,-122.9385598,TRUE
USA,WA,Maryville,Danny's Midway Pub & Gril,(360) 659-2248,"14824 Smokey Point Boulevard Marysville, WA 98271",,4,,1,48.1312103,-122.1838754,TRUE
USA,WA,Ocean Park,Doc's Tavern,(360) 665-4105,"1414 Bay Ave Ocean Park, WA 98640",,3,,,46.4912681,-124.0503016,TRUE
USA,WA,Port Orchard,New Way Vapors Lounge,360-602-0659,"1551 Piper SE Suite 101 Port Orchard, WA 98366",,,,,47.5248539,-122.5788392,TRUE
USA,WA,Renton,My Dad's Pool Hall,425-286-6925,"846 Lind Ave SW Suite B Renton, WA 98057",,,,,47.4721189,-122.2224486,TRUE
USA,WA,Richland,Sure Shot Billiards,509-737-9868 (Cell),"3680 West Van Giesen Street West Richland, WA 99353",,,,,46.2973836,-119.3358022,TRUE
USA,WA,Shoreline,The Golden Fleece,206-941-7531,"1901 NE 205th St. Shoreline, WA 98155",,,,,47.7770969,-122.3078423,TRUE
USA,WA,South Lakewood,Break Room - WA,206-383-8177,"2510 84th St. South Lakewood, WA 98499",,,,,47.180344,-122.4698118,TRUE
USA,WA,Spokane,Legacy Billiards,509-325-7751,"5303 N Market Spokane, WA. 99217",,16,,1,47.7063238,-117.3651664,TRUE
USA,WA,Spokane,7th Rail Bar & Grill,(509) 325-7751,"1911 North Maple Street Spokane, WA 99205",,7,,,47.6752837,-117.4358925,TRUE
USA,WA,Spokane,Rick's Ringside Pub,509-263-4730 Rick,"921 W. Garland Ave. Spokane, WA 99205",,,,,47.6933131,-117.4253404,TRUE
USA,WA,Spokane Valley,Black Diamond Billiards,(509) 891-8357,"9614 E Sprague Ave, Spokane Valley, WA 99206",,8,,,47.6566831,-117.2753239,TRUE
USA,WA,Tacoma,Malarkey's Pool & Brew,253-383-3301,"3115 East L Street Tacoma, WA 98404",,,,,47.234305,-122.4154157,TRUE
USA,WA,Vancouver,Cascade Bar & Grill,(360) 254-0749,"15000 Mill Plain Blvd. Vancouver, WA 98684",,,3,,45.6169426,-122.5164845,TRUE
USA,WA,Vancouver,Silver Star Saloon,(360) 694-5742,"6718 NW Fourth Plain Blvd. Vancouver, WA 98661",,,,,45.6402589,-122.6826883,TRUE
USA,WA,Vancouver,Spot Bar and Grill,971-226-5123 cell,"7225 NE Fourth Plain Blvd. Vancouver, WA 98662",,,,,45.6448585,-122.598465,TRUE
USA,WA,Westport,Pine Tree Tavern,360-268-9882,"101 Ocean Ave Westport, WA 98595",,,,,46.8864513,-124.1045387,TRUE
USA,WA,Woodland,Merwin Tap,360-225-7339,"134 Davidson Ave. Woodland, WA 98674",,,,,45.9011707,-122.7476538,TRUE
USA,WA,Yakima,Little Dutch Inn,509-895-9198 Cell,"214 N. 6th Ave. Yakima, WA 98902",,,,,46.6030806,-120.5189971,TRUE
USA,WI,Appleton,Mad Apple Billiards,920-955-3990,"3025 W. College Ave Appleton, WI 54914",M. H. Penglase,14,,,44.2610719,-88.453025,TRUE
USA,WI,Arena,Traders Bar & Grill,608-588-7282,"6174 US Highway 14 Arena, WI 53503",,,,,43.1621119,-90.0233573,TRUE
USA,WI,Baldwin,HoggPen Bar & Grill,715-688-4644,"870 Main St. Baldwin, WI 54002",,3,,,44.9669199,-92.373688,TRUE
USA,WI,Bayfield,The Bayfield Inn,715-779-3363,"20 Rittenhouse Avenue Bayfield, WI 54814",,,,,46.8106685,-90.8141691,TRUE
USA,WI,Beloit,The Carom Room,608-365-1811,"614 E. Grand Ave. Beloit, WI 53511",,,,,42.4993937,-89.0302168,TRUE
USA,WI,Blanchardville,Cork Down Saloon,608-558-3396,"18272 Lake Road Blanchardville, WI 53516",,,,,42.7599376,-89.9509069,TRUE
USA,WI,Bristol,Thirsty Horse Bar and Grill,262-620-2750,"12521 Bristol Road Bristol, WI 53104",,,,,42.499648,-88.023032,TRUE
USA,WI,Cudahy,Light Palace Pub & Grill,414-489-2652,"5880 S. Packard Ave. Cudhay, WI 53110",,2,,,42.9375375,-87.8599272,TRUE
USA,WI,Elcho,Tattle Tales,715-401-9016 (Cell),"N11192 Antigo Street Elcho, WI 54428",,,,,45.4351635,-89.1838973,TRUE
USA,WI,Fond Du Lac,Backstage Bar & Grill,920-933-6003,"101 N. Main St. Fond du Lac, WI 54935",,,,,43.7817001,-88.446563,TRUE
USA,WI,Fond Du Lac,Marghael's,920-922-1860,"N7688 Van Dyne Rd. Fond du Lac, WI 54937",,4,,,43.8203357,-88.503234,TRUE
USA,WI,Glenwood City,Games Plus,952-807-2351,"3014 County Road G Glenwood City, WI 54013",,,,,45.0613373,-92.1939528,TRUE
USA,WI,Greenfield,Romine's High Pockets,414-281-2212,"6125 S. 27th St. Greenfield, WI 53221",,,,,42.9335067,-87.9513722,TRUE
USA,WI,Hartford,The Pour House,262-673-7108,"22 Main Street Hartford, WI 53027",,,,,43.3173533,-88.3786163,TRUE
USA,WI,Kenosha,Fec's Place,262-515-1482,"5523 6Th Ave. Kenosha, WI 53140",,,,,42.5854832,-87.8183786,TRUE
USA,WI,Kenosha,Thirsty Horse Pub & Grill,(262) 891-3080,"12711 Bristol Rd, Kenosha, WI 53142",,2,,,42.4963389,-88.0248761,TRUE
USA,WI,Madison,Brass Ring,608-256-9359,"701 E Washington Ave. Ste. #104 Madison, WI 53703",,6,,,43.0797776,-89.3764005,TRUE
USA,WI,Medford,Games on the Green,715-785-5277,"103 Luepke Way Medford, WI 54451",,,,,45.1382318,-90.3486384,TRUE
USA,WI,Menomonee Falls,DJ's Goalpost Sports Bar,262-255-1795,"N81W15094 Appleton Ave. Menomonee Falls, WI 53051",,6,,,43.1661908,-88.0975198,TRUE
USA,WI,Milwaukee,Steve's on Bluemound,414-257-3210,"5841 West Bluemound Road Milwaukee, WI 53213",,,,,43.036239,-87.985804,TRUE
USA,WI,Milwaukee,Shepherds on Schlinger,414-771-9419,"8924 W. Schlinger Ave. Milwaukee, WI 53214",,6,,,43.0240888,-88.0244236,TRUE
USA,WI,Milwaukee,Straight Shots,414-930-9613,"1503 E Oklahoma Ave. Milwaukee, WI 53207",,2,,,42.9880617,-87.8904158,TRUE
USA,WI,Monroe,The Friendly Inn,608-325-9983,"1335 17Th Street Monroe, WI 53566",,,,,42.5960016,-89.6421173,TRUE
USA,WI,North Fond Du Lac,Charlie's Banquet Hall & Pub,920-933-3398,"1348 Wisconsin Ave. North Fond du Lac, WI 54937",,,,,43.8174281,-88.4806784,TRUE
USA,WI,Oshkosh,Varsity Club,608-669-0975,"570 N. Main Oshkosh, WI 54901",,,,,44.0216649,-88.5371202,TRUE
USA,WI,Oshkosh,The Varsity Club Bar & Billiards,920-651-0806,"570 N Main St. Oshkosh, WI 54901",,,,,44.0216649,-88.5371202,TRUE
USA,WI,Portage,The Ball Room,608-566-1454,"112 E Cook St. Portage, WI 53901",,21,,1,43.5399656,-89.4589288,TRUE
USA,WI,Racine,Break & Run Billiards,262-636-3000,"2037 Lathrop Ave. Racine, WI 53405",,,,,42.7051384,-87.8245759,TRUE
USA,WI,Schofield,Sconni's,715-573-4558,"1239 Schofield Avenue Schofield, WI 54476",,,,,44.9130652,-89.6093452,TRUE
USA,WI,Sheboygan,Vibez Bar & Billiards,920-458-9965,"2513 S 8th St #1, Sheboygan, WI 53081",,5,,,43.7274108,-87.7126966,TRUE
USA,WI,Sheboygan Falls,Falls TAP,920-467-2525,"212 Pine Street Sheboygan Falls, WI 53085",,,,,43.7281311,-87.8127723,TRUE
USA,WI,Sturgeon Bay,Poh's Corner Pub,920-743-3933,"164 N 3rd Ave. Sturgeon Bay, WI 54235",,1,,,44.8359318,-87.3775257,TRUE
USA,WI,Sun Prairie,The Rock,608-318-0137,"920 W Main St. Sun Prairie, WI 53590",,8,,,43.1820362,-89.2283713,TRUE
USA,WI,Superior,Top Hat Tavern,218-591-3469,"705 Tower Ave. Superior, WI 54880",,,,,46.7299512,-92.1043425,TRUE
USA,WI,Sussex,Sussex Bowl,262-246-6808,"N64 W24576 Main St. Sussex, WI 53089",,8,,,43.1344327,-88.2353964,TRUE
USA,WI,Trevor,Ralph's Ace of Hearts,(262) 862-6477,"10720 Antioch Rd, Trevor, WI 53179",,2,,,42.5201804,-88.0994063,TRUE
USA,WI,Waukesha,Cue Club of Wisconsin,262-522-3615,"2454 North Grandview Blvd. Waukesha, WI 53188",,,,,43.0384113,-88.2573484,TRUE
USA,WI,Waukesha,Sunset Bowl - Sporties,262-542-9191,"333 W Sunset Dr. Waukesha, WI 53189",,11,,,42.9874722,-88.2344936,TRUE
USA,WI,West Allis,Shepherds Sports Lounge & Grill,(414) 771-9419,"8924 W Schlinger Ave, West Allis, WI 53214",,8,,,43.0240888,-88.0244236,TRUE
USA,WI,West Allis,Fiddlers,414-698-3562,"6108 W. Burnham St. West Allis, WI 53219",,,,,43.010411,-87.989129,TRUE
USA,WI,West Bend,The Diamond Box,262-429-1360,"140 N Mian St. West Bend, WI 53095",,5,,,43.4243596,-88.1832041,TRUE
USA,WI,West Bend,"EZR Endeavors, LLC",262-689-0022,"2008 Shalom Drive West Bend, WI 53090",,,,,43.4860273,-88.1374122,TRUE
USA,WI,Wisconsin Rapids,Holly Rocks,715-570-3495,"910 Chestnut Street Wisconsin Rapids, WI 54494",,,,,44.3836583,-89.8155796,TRUE
USA,WV,Beckley,Moose Lodge #1606,304-254-0410,"410 New River Drive Beckley, WV 25801",Eddie Hodges,,,,37.7936012,-81.1930556,TRUE
USA,WV,Bluefield,Mountaineer Bowling Lanes,304-887-7037,"3224 Cumberland Rd. Bluefield, WV 24701",,,,,37.257302,-81.1963653,TRUE
USA,WV,Charleston,21 Pool Room,(304) 543-6641,"3742 Sissonville Charleston, WV 25312",,,,,38.4170426,-81.6696596,TRUE
USA,WV,Charleston,Raw Bar 2,304-984-9931,"5760 Sissonville Dr Charleston, WV 25312",,2,,,38.4577948,-81.6630705,TRUE
USA,WV,Chester,White Stallion Club,304-479-2296,"2701 Lincoln Hwy Chester, WV 26034",,,,,40.595925,-80.5256561,TRUE
USA,WV,Chester,MVP Sports Bar and Grill,330-383-5484 (Cell),"1294 Lincoln Highway Chester, WV 26034",,,,,40.6039211,-80.5482289,TRUE
USA,WV,Fairmont,Fairmont Moose Lodge,304-366-2790,"80 Riverside Dr. Farimont, WV 26554",,,,,39.4389643,-80.1751126,TRUE
USA,WV,Grafton,Strand Pool Room,(304) 365-1919,"14 West Main St. Grafton, WV 26354",,,,,39.3408284,-80.0194924,TRUE
USA,WV,Huntington,The Pool Hall,681-378-6959,"1036 Washington Ave. Huntington, WV 25704",,,,,38.4146847,-82.4745565,TRUE
USA,WV,Morgantown,Frank's Hot Spot,304-685-0323 (Cell),"403 Holland Avenue Morgantown, WV 26501",,,,4,39.6355827,-79.9720265,TRUE
USA,WV,Parkersburg,The League Room,304-893-9640,"1722 Lynn St. Parkersburg, WV 26101",,,,,39.2746756,-81.543032,TRUE
USA,WV,Philippi,Mattchew's Bar and Grill,304-931-1444,"20305 Barbour County Hwy Philippi, WV 26416",,,,,39.1819976,-80.0543,TRUE
USA,WV,Princeton,Sonny's Billiards,304-200-2043,"806 Thorn St. Princeton, WV 24740",,,,,37.3663636,-81.0749245,TRUE
USA,WV,Sissonville,Raw the Third,304-610-8760 (Cell),"8902 Sissonville Drive Sissonville, WV 25320",,,,,38.5433998,-81.6317211,TRUE
USA,WV,Wheeling,McGovern's Pub,304-551-7137,"200 Ruth Avenue Wheeling, WV 26003",,2,,,40.0318909,-80.7147065,TRUE
USA,WV,Wheeling,Rookies Sports Bar and Grill,304-650-4555 (Cell),"820 McColloch Street Wheeling, WV 26003",,6,,,40.0748283,-80.7185835,TRUE
USA,WY,Cheyenne,Peppermilll Bar & Liquors,307-632-9966,"1618 Stillwater Ave. Cheyenne, WY 82009",,6,,1,41.1597081,-104.8026158,TRUE
